Scientific (Clements),TAGS,AVIBASE,CONS_STATUS
Tinamus major,UB::Mexico::Common UB::Guatemala::Common UB::Belize::Common UB::Honduras::Common UB::Nicaragua::Common UB::Costa-Rica::Common UB::Panama::Common UB::Colombia::Common UB::Colombia::Bogotá::Common UB::Colombia::Distrito-Capital::Common UB::Colombia::Atlantica::Common UB::Colombia::Atlántico::Common UB::Colombia::Bolívar::Common UB::Colombia::Cesar::Common UB::Colombia::Córdoba::Common UB::Colombia::La-Guajira::Common UB::Colombia::Magdalena::Common UB::Colombia::Sucre::Common UB::Colombia::Pacífica::Common UB::Colombia::Cauca::Common UB::Colombia::Chocó::Common UB::Colombia::Nariño::Common UB::Colombia::Valle-del-Cauca::Common UB::Colombia::Amazonia::Common UB::Colombia::Amazonas::Common UB::Colombia::Caquetá::Common UB::Colombia::Guainía::Common UB::Colombia::Guaviare::Common UB::Colombia::Putumayo::Common UB::Colombia::Vaupés::Common UB::Colombia::Andina-Norte::Common UB::Colombia::Antioquia::Common UB::Colombia::Norte-de-Santander::Common UB::Colombia::Santander::Common UB::Colombia::Andina-Sur::Common UB::Colombia::Boyacá::Common UB::Colombia::Caldas::Common UB::Colombia::Cundinamarca::Common UB::Colombia::Huila::Common UB::Colombia::Quindío::Common UB::Colombia::Risaralda::Common UB::Colombia::Tolima::Common UB::Colombia::Orinoquia::Common UB::Colombia::Arauca::Common UB::Colombia::Casanare::Common UB::Colombia::Meta::Common UB::Colombia::Vichada::Common UB::Venezuela::Common UB::Guyana::Common UB::Suriname::Common UB::French-Guiana::Common UB::Ecuador::Common UB::Ecuador::Ecuador-(mainland)::Common UB::Ecuador::Costa::Common UB::Ecuador::Esmeraldas::Common UB::Ecuador::Guayas-&-Santa-Elena::Common UB::Ecuador::Guayas::Common UB::Ecuador::Los-Ríos::Common UB::Ecuador::Manabí::Common UB::Ecuador::Oriente::Common UB::Ecuador::Morona-Santiago::Common UB::Ecuador::Napo-(former-province)::Common UB::Ecuador::Napo::Common UB::Ecuador::Orellana::Common UB::Ecuador::Pastaza::Common UB::Ecuador::Sucumbíos::Common UB::Ecuador::Zamora-Chinchipe::Common UB::Ecuador::Sierra::Common UB::Ecuador::Azuay::Common UB::Ecuador::Bolívar::Common UB::Ecuador::Chimborazo::Common UB::Ecuador::Cañar::Common UB::Ecuador::Carchi::Common UB::Ecuador::Cotopaxi::Common UB::Ecuador::Imbabura::Common UB::Ecuador::Pichincha-&-Santo-Domingo-de-los-Tsáchilas::Common UB::Ecuador::Pichincha::Common UB::Ecuador::Santo-Domingo-de-los-Tsáchilas::Common UB::Ecuador::Tungurahua::Rare/Accidental UB::Peru::Common UB::Peru::Andrés-Avelino-Cáceres::Common UB::Peru::Huánuco::Common UB::Peru::Junín::Common UB::Peru::Pasco::Common UB::Peru::Amazonas::Common UB::Peru::Loreto::Common UB::Peru::Inka::Common UB::Peru::Cusco::Common UB::Peru::Madre-de-Dios::Common UB::Peru::José-Carlos-Mariátegui::Common UB::Peru::Puno::Common UB::Peru::Los-Libertadores-Wari::Common UB::Peru::Ayacucho::Common UB::Peru::Huancavelica::Common UB::Peru::Nor-Oriental-del-Marañón::Common UB::Peru::Amazonas::Common UB::Peru::San-Martín-La-Libertad::Common UB::Peru::San-Martín::Common UB::Peru::Ucayali::Common UB::Peru::Ucayali::Common UB::Bolivia::Common UB::Brazil::Common UB::Brazil::North-Brazil::Common UB::Brazil::Northeast-Brazil::Rare/Accidental UB::Brazil::Center-West-Brazil::Common UB::Brazil::Acre::Common UB::Brazil::Amapá::Common UB::Brazil::Amazonas::Common UB::Brazil::Maranhão::Rare/Accidental UB::Brazil::Mato-Grosso::Common UB::Brazil::Pará::Common UB::Brazil::Rondônia::Common UB::Brazil::Roraima::Common UB::Brazil::Tocantins::Common,https://avibase.bsc-eoc.org/species.jsp?avibaseid=42D72AE118D2DE82,Least concern
Tinamus solitarius,UB::Brazil::Common UB::Brazil::North-Brazil::Common UB::Brazil::Northeast-Brazil::Common UB::Brazil::Southeast-Brazil::Common UB::Brazil::South-Brazil::Common UB::Brazil::Center-West-Brazil::Common UB::Brazil::Alagoas::Common UB::Brazil::Bahia::Common UB::Brazil::Espírito-Santo::Common UB::Brazil::Goiás::Rare/Accidental UB::Brazil::Mato-Grosso-do-Sul::Common UB::Brazil::Minas-Gerais::Common UB::Brazil::Pará::Common UB::Brazil::Paraná::Common UB::Brazil::Rio-de-Janeiro::Common UB::Brazil::Rio-Grande-do-Sul::Common UB::Brazil::Santa-Catarina::Common UB::Brazil::São-Paulo::Common UB::Brazil::Sergipe::Common UB::Paraguay::Common UB::Argentina::Common,https://avibase.bsc-eoc.org/species.jsp?avibaseid=67E5E0FAF6C45D4D,Near-threatened
Tinamus tao,UB::Colombia::Common UB::Colombia::Atlantica::Common UB::Colombia::Cesar::Common UB::Colombia::La-Guajira::Common UB::Colombia::Magdalena::Common UB::Colombia::Pacífica::Common UB::Colombia::Cauca::Common UB::Colombia::Valle-del-Cauca::Common UB::Colombia::Amazonia::Common UB::Colombia::Caquetá::Common UB::Colombia::Putumayo::Common UB::Colombia::Andina-Norte::Common UB::Colombia::Norte-de-Santander::Common UB::Colombia::Andina-Sur::Common UB::Colombia::Boyacá::Common UB::Colombia::Cundinamarca::Common UB::Colombia::Orinoquia::Common UB::Colombia::Arauca::Common UB::Colombia::Casanare::Common UB::Colombia::Meta::Common UB::Venezuela::Common UB::Ecuador::Common UB::Ecuador::Ecuador-(mainland)::Common UB::Ecuador::Oriente::Common UB::Ecuador::Morona-Santiago::Common UB::Ecuador::Napo-(former-province)::Common UB::Ecuador::Napo::Rare/Accidental UB::Ecuador::Orellana::Common UB::Ecuador::Pastaza::Common UB::Ecuador::Sucumbíos::Common UB::Ecuador::Zamora-Chinchipe::Common UB::Ecuador::Sierra::Common UB::Ecuador::Tungurahua::Rare/Accidental UB::Peru::Common UB::Peru::Andrés-Avelino-Cáceres::Common UB::Peru::Huánuco::Common UB::Peru::Junín::Common UB::Peru::Pasco::Common UB::Peru::Amazonas::Common UB::Peru::Loreto::Common UB::Peru::Inka::Common UB::Peru::Apurímac::Common UB::Peru::Cusco::Common UB::Peru::Madre-de-Dios::Common UB::Peru::José-Carlos-Mariátegui::Common UB::Peru::Puno::Common UB::Peru::Nor-Oriental-del-Marañón::Common UB::Peru::Amazonas::Common UB::Peru::Cajamarca::Common UB::Peru::San-Martín-La-Libertad::Common UB::Peru::La-Libertad::Common UB::Peru::San-Martín::Common UB::Peru::Ucayali::Common UB::Peru::Ucayali::Common UB::Bolivia::Common UB::Brazil::Common UB::Brazil::North-Brazil::Common UB::Brazil::Northeast-Brazil::Common UB::Brazil::Center-West-Brazil::Common UB::Brazil::Acre::Common UB::Brazil::Amazonas::Common UB::Brazil::Goiás::Common UB::Brazil::Maranhão::Common UB::Brazil::Mato-Grosso::Common UB::Brazil::Mato-Grosso-do-Sul::Common UB::Brazil::Pará::Common UB::Brazil::Rondônia::Common UB::Brazil::Roraima::Common UB::Brazil::Tocantins::Common,https://avibase.bsc-eoc.org/species.jsp?avibaseid=346D16D5C9ED3A8D,Vulnerable
Tinamus guttatus,UB::Colombia::Common UB::Colombia::Pacífica::Common UB::Colombia::Cauca::Common UB::Colombia::Nariño::Common UB::Colombia::Amazonia::Common UB::Colombia::Amazonas::Common UB::Colombia::Caquetá::Common UB::Colombia::Guainía::Common UB::Colombia::Guaviare::Common UB::Colombia::Putumayo::Common UB::Colombia::Vaupés::Common UB::Colombia::Orinoquia::Common UB::Colombia::Meta::Common UB::Colombia::Vichada::Common UB::Venezuela::Common UB::Ecuador::Common UB::Ecuador::Ecuador-(mainland)::Common UB::Ecuador::Oriente::Common UB::Ecuador::Morona-Santiago::Common UB::Ecuador::Napo-(former-province)::Common UB::Ecuador::Napo::Common UB::Ecuador::Orellana::Common UB::Ecuador::Pastaza::Common UB::Ecuador::Sucumbíos::Common UB::Ecuador::Zamora-Chinchipe::Common UB::Ecuador::Sierra::Common UB::Ecuador::Tungurahua::Rare/Accidental UB::Peru::Common UB::Peru::Andrés-Avelino-Cáceres::Common UB::Peru::Huánuco::Common UB::Peru::Junín::Common UB::Peru::Pasco::Common UB::Peru::Amazonas::Common UB::Peru::Loreto::Common UB::Peru::Inka::Common UB::Peru::Cusco::Common UB::Peru::Madre-de-Dios::Common UB::Peru::José-Carlos-Mariátegui::Common UB::Peru::Puno::Common UB::Peru::Nor-Oriental-del-Marañón::Common UB::Peru::Amazonas::Common UB::Peru::San-Martín-La-Libertad::Common UB::Peru::San-Martín::Common UB::Peru::Ucayali::Common UB::Peru::Ucayali::Common UB::Bolivia::Common UB::Brazil::Common UB::Brazil::North-Brazil::Common UB::Brazil::Northeast-Brazil::Common UB::Brazil::Center-West-Brazil::Common UB::Brazil::Acre::Common UB::Brazil::Amapá::Common UB::Brazil::Amazonas::Common UB::Brazil::Maranhão::Common UB::Brazil::Mato-Grosso::Common UB::Brazil::Pará::Common UB::Brazil::Rondônia::Common UB::Brazil::Roraima::Common UB::Brazil::Tocantins::Common,https://avibase.bsc-eoc.org/species.jsp?avibaseid=0480B7C9A9D64DA6,Near-threatened
Tinamus osgoodi,UB::Colombia::Common UB::Colombia::Pacífica::Common UB::Colombia::Cauca::Common UB::Colombia::Nariño::Common UB::Colombia::Valle-del-Cauca::Common UB::Colombia::Amazonia::Common UB::Colombia::Caquetá::Common UB::Colombia::Putumayo::Common UB::Colombia::Andina-Norte::Common UB::Colombia::Antioquia::Common UB::Colombia::Andina-Sur::Common UB::Colombia::Huila::Common UB::Colombia::Orinoquia::Common UB::Colombia::Meta::Common UB::Ecuador::Common UB::Ecuador::Ecuador-(mainland)::Common UB::Ecuador::Oriente::Common UB::Ecuador::Napo-(former-province)::Common UB::Ecuador::Napo::Common UB::Ecuador::Sucumbíos::Common UB::Peru::Common UB::Peru::Andrés-Avelino-Cáceres::Common UB::Peru::Huánuco::Common UB::Peru::Junín::Common UB::Peru::Pasco::Common UB::Peru::Inka::Common UB::Peru::Cusco::Common UB::Peru::Madre-de-Dios::Common UB::Peru::José-Carlos-Mariátegui::Common UB::Peru::Puno::Common UB::Peru::Ucayali::Common UB::Peru::Ucayali::Common UB::Bolivia::Rare/Accidental,https://avibase.bsc-eoc.org/species.jsp?avibaseid=63C5F122B24D11DB,Vulnerable
Crypturellus berlepschi,UB::Colombia::Common UB::Colombia::Pacífica::Common UB::Colombia::Cauca::Common UB::Colombia::Chocó::Common UB::Colombia::Nariño::Common UB::Colombia::Valle-del-Cauca::Common UB::Colombia::Andina-Norte::Common UB::Colombia::Antioquia::Common UB::Colombia::Andina-Sur::Common UB::Colombia::Risaralda::Common UB::Ecuador::Common UB::Ecuador::Ecuador-(mainland)::Common UB::Ecuador::Costa::Common UB::Ecuador::Esmeraldas::Common UB::Ecuador::Manabí::Common UB::Ecuador::Sierra::Common UB::Ecuador::Carchi::Common UB::Ecuador::Imbabura::Common UB::Ecuador::Pichincha-&-Santo-Domingo-de-los-Tsáchilas::Common UB::Ecuador::Pichincha::Common UB::Ecuador::Santo-Domingo-de-los-Tsáchilas::Common,https://avibase.bsc-eoc.org/species.jsp?avibaseid=9B03685341269028,Least concern
Crypturellus cinereus,UB::Colombia::Common UB::Colombia::Pacífica::Common UB::Colombia::Cauca::Common UB::Colombia::Nariño::Common UB::Colombia::Amazonia::Common UB::Colombia::Amazonas::Common UB::Colombia::Caquetá::Common UB::Colombia::Guainía::Common UB::Colombia::Guaviare::Common UB::Colombia::Putumayo::Common UB::Colombia::Vaupés::Common UB::Colombia::Andina-Norte::Common UB::Colombia::Norte-de-Santander::Common UB::Colombia::Andina-Sur::Common UB::Colombia::Boyacá::Common UB::Colombia::Cundinamarca::Common UB::Colombia::Huila::Common UB::Colombia::Orinoquia::Common UB::Colombia::Arauca::Common UB::Colombia::Casanare::Common UB::Colombia::Meta::Common UB::Colombia::Vichada::Common UB::Venezuela::Common UB::Guyana::Common UB::Suriname::Common UB::French-Guiana::Common UB::Ecuador::Common UB::Ecuador::Ecuador-(mainland)::Common UB::Ecuador::Oriente::Common UB::Ecuador::Morona-Santiago::Common UB::Ecuador::Napo-(former-province)::Common UB::Ecuador::Napo::Common UB::Ecuador::Orellana::Common UB::Ecuador::Pastaza::Common UB::Ecuador::Sucumbíos::Common UB::Ecuador::Zamora-Chinchipe::Common UB::Ecuador::Sierra::Common UB::Ecuador::Azuay::Common UB::Ecuador::Tungurahua::Rare/Accidental UB::Peru::Common UB::Peru::Andrés-Avelino-Cáceres::Common UB::Peru::Huánuco::Common UB::Peru::Junín::Common UB::Peru::Pasco::Common UB::Peru::Amazonas::Common UB::Peru::Loreto::Common UB::Peru::Inka::Common UB::Peru::Cusco::Common UB::Peru::Madre-de-Dios::Common UB::Peru::José-Carlos-Mariátegui::Common UB::Peru::Puno::Common UB::Peru::Nor-Oriental-del-Marañón::Common UB::Peru::Amazonas::Common UB::Peru::San-Martín-La-Libertad::Common UB::Peru::San-Martín::Common UB::Peru::Ucayali::Common UB::Peru::Ucayali::Common UB::Bolivia::Common UB::Brazil::Common UB::Brazil::North-Brazil::Common UB::Brazil::Northeast-Brazil::Common UB::Brazil::Center-West-Brazil::Common UB::Brazil::Acre::Common UB::Brazil::Amapá::Common UB::Brazil::Amazonas::Common UB::Brazil::Maranhão::Common UB::Brazil::Mato-Grosso::Common UB::Brazil::Mato-Grosso-do-Sul::Common UB::Brazil::Pará::Common UB::Brazil::Rondônia::Common UB::Brazil::Roraima::Common UB::Brazil::Tocantins::Common,https://avibase.bsc-eoc.org/species.jsp?avibaseid=7C90F8DB10FFD1F8,Least concern
Crypturellus ptaritepui,UB::Venezuela::Endemic UB::Guyana::Rare/Accidental,https://avibase.bsc-eoc.org/species.jsp?avibaseid=F5F9A63FFFBCC254,Least concern
Crypturellus parvirostris,UB::Suriname::Rare/Accidental UB::Peru::Common UB::Peru::Grau::Common UB::Peru::Inka::Common UB::Peru::Apurímac::Common UB::Peru::Cusco::Common UB::Peru::Madre-de-Dios::Common UB::Peru::José-Carlos-Mariátegui::Common UB::Peru::Puno::Common UB::Bolivia::Common UB::Brazil::Common UB::Brazil::North-Brazil::Common UB::Brazil::Northeast-Brazil::Common UB::Brazil::Southeast-Brazil::Common UB::Brazil::South-Brazil::Common UB::Brazil::Center-West-Brazil::Common UB::Brazil::Acre::Common UB::Brazil::Alagoas::Common UB::Brazil::Amapá::Common UB::Brazil::Amazonas::Common UB::Brazil::Bahia::Common UB::Brazil::Ceará::Common UB::Brazil::Federal-District::Common UB::Brazil::Espírito-Santo::Common UB::Brazil::Goiás::Common UB::Brazil::Maranhão::Common UB::Brazil::Mato-Grosso::Common UB::Brazil::Mato-Grosso-do-Sul::Common UB::Brazil::Minas-Gerais::Common UB::Brazil::Pará::Common UB::Brazil::Paraíba::Common UB::Brazil::Paraná::Common UB::Brazil::Pernambuco::Common UB::Brazil::Piauí::Common UB::Brazil::Rio-de-Janeiro::Common UB::Brazil::Rio-Grande-do-Norte::Common UB::Brazil::Rio-Grande-do-Sul::Common UB::Brazil::Rondônia::Common UB::Brazil::Santa-Catarina::Common UB::Brazil::São-Paulo::Common UB::Brazil::Sergipe::Common UB::Brazil::Tocantins::Common UB::Paraguay::Common UB::Argentina::Common,https://avibase.bsc-eoc.org/species.jsp?avibaseid=2988DEC677782AC8,Least concern
Crypturellus tataupa,UB::Ecuador::Common UB::Ecuador::Ecuador-(mainland)::Common UB::Ecuador::Oriente::Common UB::Ecuador::Zamora-Chinchipe::Common UB::Ecuador::Sierra::Common UB::Ecuador::Loja::Common UB::Peru::Common UB::Peru::Andrés-Avelino-Cáceres::Common UB::Peru::Junín::Common UB::Peru::Pasco::Common UB::Peru::Inka::Common UB::Peru::Cusco::Common UB::Peru::José-Carlos-Mariátegui::Common UB::Peru::Puno::Common UB::Peru::Los-Libertadores-Wari::Common UB::Peru::Ayacucho::Common UB::Peru::Nor-Oriental-del-Marañón::Common UB::Peru::Amazonas::Common UB::Peru::Cajamarca::Common UB::Peru::San-Martín-La-Libertad::Common UB::Peru::San-Martín::Common UB::Peru::Ucayali::Common UB::Peru::Ucayali::Common UB::Bolivia::Common UB::Brazil::Common UB::Brazil::North-Brazil::Common UB::Brazil::Northeast-Brazil::Common UB::Brazil::Southeast-Brazil::Common UB::Brazil::South-Brazil::Common UB::Brazil::Center-West-Brazil::Common UB::Brazil::Acre::Common UB::Brazil::Alagoas::Common UB::Brazil::Amazonas::Common UB::Brazil::Bahia::Common UB::Brazil::Ceará::Common UB::Brazil::Federal-District::Common UB::Brazil::Espírito-Santo::Common UB::Brazil::Goiás::Common UB::Brazil::Maranhão::Common UB::Brazil::Mato-Grosso::Common UB::Brazil::Mato-Grosso-do-Sul::Common UB::Brazil::Minas-Gerais::Common UB::Brazil::Pará::Common UB::Brazil::Paraíba::Common UB::Brazil::Paraná::Common UB::Brazil::Pernambuco::Common UB::Brazil::Piauí::Common UB::Brazil::Rio-de-Janeiro::Common UB::Brazil::Rio-Grande-do-Norte::Common UB::Brazil::Rio-Grande-do-Sul::Common UB::Brazil::Rondônia::Common UB::Brazil::Santa-Catarina::Common UB::Brazil::São-Paulo::Common UB::Brazil::Sergipe::Common UB::Brazil::Tocantins::Common UB::Paraguay::Common UB::Argentina::Common,https://avibase.bsc-eoc.org/species.jsp?avibaseid=9C7F2C57C1D6D490,Least concern
Crypturellus obsoletus,UB::Colombia::Common UB::Colombia::Bogotá::Common UB::Colombia::Distrito-Capital::Common UB::Colombia::Atlantica::Common UB::Colombia::Cesar::Common UB::Colombia::Andina-Norte::Common UB::Colombia::Norte-de-Santander::Common UB::Colombia::Santander::Common UB::Colombia::Andina-Sur::Common UB::Colombia::Cundinamarca::Common UB::Venezuela::Common UB::Ecuador::Rare/Accidental UB::Ecuador::Ecuador-(mainland)::Rare/Accidental UB::Ecuador::Oriente::Common UB::Ecuador::Morona-Santiago::Common UB::Ecuador::Napo-(former-province)::Common UB::Ecuador::Napo::Common UB::Ecuador::Pastaza::Rare/Accidental UB::Ecuador::Zamora-Chinchipe::Common UB::Ecuador::Sierra::Common UB::Ecuador::Loja::Common UB::Peru::Common UB::Peru::Andrés-Avelino-Cáceres::Common UB::Peru::Huánuco::Common UB::Peru::Junín::Common UB::Peru::Pasco::Common UB::Peru::Amazonas::Common UB::Peru::Loreto::Common UB::Peru::Grau::Common UB::Peru::Piura::Common UB::Peru::Inka::Common UB::Peru::Apurímac::Common UB::Peru::Cusco::Common UB::Peru::Madre-de-Dios::Common UB::Peru::José-Carlos-Mariátegui::Common UB::Peru::Puno::Common UB::Peru::Los-Libertadores-Wari::Common UB::Peru::Ayacucho::Common UB::Peru::Huancavelica::Common UB::Peru::Nor-Oriental-del-Marañón::Common UB::Peru::Amazonas::Common UB::Peru::Cajamarca::Common UB::Peru::San-Martín-La-Libertad::Common UB::Peru::La-Libertad::Common UB::Peru::San-Martín::Common UB::Peru::Ucayali::Common UB::Peru::Ucayali::Common UB::Bolivia::Common UB::Brazil::Common UB::Brazil::North-Brazil::Common UB::Brazil::Northeast-Brazil::Common UB::Brazil::Southeast-Brazil::Common UB::Brazil::South-Brazil::Common UB::Brazil::Center-West-Brazil::Common UB::Brazil::Acre::Common UB::Brazil::Amazonas::Common UB::Brazil::Bahia::Common UB::Brazil::Espírito-Santo::Common UB::Brazil::Mato-Grosso::Common UB::Brazil::Mato-Grosso-do-Sul::Common UB::Brazil::Minas-Gerais::Common UB::Brazil::Pará::Common UB::Brazil::Paraíba::Common UB::Brazil::Paraná::Common UB::Brazil::Rio-de-Janeiro::Common UB::Brazil::Rio-Grande-do-Sul::Common UB::Brazil::Rondônia::Common UB::Brazil::Santa-Catarina::Common UB::Brazil::São-Paulo::Common UB::Paraguay::Common UB::Uruguay::Common UB::Argentina::Common,https://avibase.bsc-eoc.org/species.jsp?avibaseid=D624C373688A1733,Least concern
Crypturellus variegatus,UB::Colombia::Common UB::Colombia::Pacífica::Common UB::Colombia::Cauca::Common UB::Colombia::Nariño::Common UB::Colombia::Amazonia::Common UB::Colombia::Amazonas::Common UB::Colombia::Caquetá::Common UB::Colombia::Guainía::Common UB::Colombia::Guaviare::Common UB::Colombia::Putumayo::Common UB::Colombia::Vaupés::Common UB::Colombia::Andina-Sur::Common UB::Colombia::Huila::Common UB::Colombia::Orinoquia::Common UB::Colombia::Meta::Common UB::Colombia::Vichada::Common UB::Venezuela::Common UB::Guyana::Common UB::Suriname::Common UB::French-Guiana::Common UB::Ecuador::Common UB::Ecuador::Ecuador-(mainland)::Common UB::Ecuador::Oriente::Common UB::Ecuador::Morona-Santiago::Common UB::Ecuador::Napo-(former-province)::Common UB::Ecuador::Napo::Common UB::Ecuador::Orellana::Common UB::Ecuador::Pastaza::Common UB::Ecuador::Sucumbíos::Common UB::Ecuador::Zamora-Chinchipe::Common UB::Ecuador::Sierra::Rare/Accidental UB::Ecuador::Tungurahua::Rare/Accidental UB::Peru::Common UB::Peru::Andrés-Avelino-Cáceres::Common UB::Peru::Huánuco::Common UB::Peru::Junín::Common UB::Peru::Pasco::Common UB::Peru::Amazonas::Common UB::Peru::Loreto::Common UB::Peru::Inka::Common UB::Peru::Cusco::Common UB::Peru::Madre-de-Dios::Common UB::Peru::José-Carlos-Mariátegui::Common UB::Peru::Puno::Common UB::Peru::Nor-Oriental-del-Marañón::Common UB::Peru::Amazonas::Common UB::Peru::San-Martín-La-Libertad::Common UB::Peru::San-Martín::Common UB::Peru::Ucayali::Common UB::Peru::Ucayali::Common UB::Bolivia::Common UB::Brazil::Common UB::Brazil::North-Brazil::Common UB::Brazil::Northeast-Brazil::Common UB::Brazil::Southeast-Brazil::Common UB::Brazil::Center-West-Brazil::Common UB::Brazil::Acre::Common UB::Brazil::Amapá::Common UB::Brazil::Amazonas::Common UB::Brazil::Bahia::Common UB::Brazil::Espírito-Santo::Common UB::Brazil::Maranhão::Common UB::Brazil::Mato-Grosso::Common UB::Brazil::Minas-Gerais::Common UB::Brazil::Pará::Common UB::Brazil::Rio-de-Janeiro::Common UB::Brazil::Rondônia::Common UB::Brazil::Roraima::Common,https://avibase.bsc-eoc.org/species.jsp?avibaseid=F8BBC7A787C42026,Least concern
Crypturellus bartletti,UB::Colombia::Rare/Accidental UB::Colombia::Amazonas::Rare/Accidental UB::Ecuador::Common UB::Ecuador::Ecuador-(mainland)::Common UB::Ecuador::Oriente::Common UB::Ecuador::Morona-Santiago::Common UB::Ecuador::Napo-(former-province)::Common UB::Ecuador::Napo::Rare/Accidental UB::Ecuador::Orellana::Common UB::Ecuador::Pastaza::Common UB::Ecuador::Sucumbíos::Common UB::Peru::Common UB::Peru::Andrés-Avelino-Cáceres::Common UB::Peru::Huánuco::Common UB::Peru::Junín::Common UB::Peru::Pasco::Common UB::Peru::Amazonas::Common UB::Peru::Loreto::Common UB::Peru::Inka::Common UB::Peru::Cusco::Common UB::Peru::Madre-de-Dios::Common UB::Peru::José-Carlos-Mariátegui::Common UB::Peru::Puno::Common UB::Peru::Nor-Oriental-del-Marañón::Common UB::Peru::San-Martín-La-Libertad::Common UB::Peru::San-Martín::Common UB::Peru::Ucayali::Common UB::Peru::Ucayali::Common UB::Bolivia::Common UB::Brazil::Common UB::Brazil::North-Brazil::Common UB::Brazil::Acre::Common UB::Brazil::Amazonas::Common UB::Brazil::Rondônia::Common,https://avibase.bsc-eoc.org/species.jsp?avibaseid=88B9ABC184D124D1,Least concern
Crypturellus casiquiare,UB::Colombia::Rare/Accidental UB::Colombia::Amazonia::Common UB::Colombia::Amazonas::Rare/Accidental UB::Colombia::Guainía::Common UB::Colombia::Guaviare::Common UB::Colombia::Vaupés::Common UB::Colombia::Orinoquia::Rare/Accidental UB::Colombia::Vichada::Rare/Accidental UB::Venezuela::Rare/Accidental UB::Peru::Rare/Accidental UB::Peru::Amazonas::Common UB::Peru::Loreto::Common UB::Peru::Nor-Oriental-del-Marañón::Common,https://avibase.bsc-eoc.org/species.jsp?avibaseid=26D1CE28B517420A,Least concern
Crypturellus brevirostris,UB::Colombia::Rare/Accidental UB::Colombia::Amazonia::Rare/Accidental UB::Colombia::Caquetá::Common UB::Colombia::Guainía::Rare/Accidental UB::Guyana::Rare/Accidental UB::Suriname::Rare/Accidental UB::French-Guiana::Rare/Accidental UB::Brazil::Common UB::Brazil::North-Brazil::Common UB::Brazil::Southeast-Brazil::Common UB::Brazil::Acre::Common UB::Brazil::Amapá::Common UB::Brazil::Amazonas::Common UB::Brazil::Roraima::Common UB::Brazil::São-Paulo::Common,https://avibase.bsc-eoc.org/species.jsp?avibaseid=45EE168A01B5B40E,Least concern
